Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN26244,3,0,1,2,Meal Plan 1,0,Room_Type 4,105,2018,8,26,Online,0,0,0,150.3,0,Canceled
INN10516,3,0,2,5,Meal Plan 1,0,Room_Type 1,165,2018,8,13,Online,0,0,0,137.34,0,Canceled
INN11200,2,0,1,3,Meal Plan 1,0,Room_Type 1,52,2018,3,28,Online,0,0,0,85.85,0,Canceled
INN15948,2,1,0,4,Meal Plan 2,0,Room_Type 1,91,2018,5,4,Offline,0,0,0,127.5,1,Not_Canceled
INN27959,1,0,0,1,Meal Plan 1,0,Room_Type 1,61,2017,10,24,Online,0,0,0,80.75,1,Not_Canceled
INN22049,1,0,0,1,Meal Plan 1,0,Room_Type 1,13,2017,9,11,Online,0,0,0,95.0,1,Not_Canceled
INN18107,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,2017,12,3,Offline,0,0,0,75.0,0,Not_Canceled
INN34875,2,0,2,2,Meal Plan 1,0,Room_Type 1,136,2018,9,4,Offline,0,0,0,80.75,0,Not_Canceled
INN20649,0,2,1,1,Meal Plan 1,0,Room_Type 2,35,2018,2,6,Online,0,0,0,69.5,1,Not_Canceled
INN20621,2,0,1,3,Meal Plan 1,0,Room_Type 1,287,2018,9,29,Online,0,0,0,100.3,0,Canceled
INN06711,2,1,1,3,Meal Plan 1,0,Room_Type 1,70,2018,4,4,Online,0,0,0,106.25,3,Not_Canceled
INN18908,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120.0,0,Canceled
INN23323,3,0,2,3,Meal Plan 1,0,Room_Type 4,170,2018,8,11,Online,0,0,0,130.05,2,Canceled
INN14416,2,0,2,3,Meal Plan 2,1,Room_Type 1,152,2018,8,6,Online,0,0,0,149.25,1,Canceled
INN26547,2,0,0,1,Meal Plan 1,0,Room_Type 4,17,2018,9,16,Online,0,0,0,183.0,1,Not_Canceled
INN03642,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,11,15,Corporate,0,0,0,40.0,0,Not_Canceled
INN20558,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
INN29436,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
INN18947,2,0,0,2,Meal Plan 1,0,Room_Type 4,194,2018,10,6,Online,0,0,0,94.25,1,Canceled
INN00805,2,0,2,3,Meal Plan 1,0,Room_Type 1,179,2018,9,2,Online,0,0,0,119.85,0,Canceled
INN08099,2,0,1,2,Meal Plan 1,0,Room_Type 1,209,2018,4,25,Online,0,0,0,81.77,1,Not_Canceled
INN29411,2,0,2,2,Meal Plan 1,0,Room_Type 4,236,2018,9,3,Offline,0,0,0,90.95,0,Not_Canceled
INN06676,2,0,0,3,Meal Plan 1,1,Room_Type 1,68,2018,5,10,Online,0,0,0,135.9,1,Not_Canceled
INN25710,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2017,10,12,Corporate,0,0,0,100.0,0,Not_Canceled
INN18662,1,0,0,4,Meal Plan 1,0,Room_Type 1,2,2017,11,4,Offline,0,0,0,63.75,0,Not_Canceled
INN08054,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,2017,10,24,Online,0,0,0,120.0,1,Not_Canceled
INN10988,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,1,7,Online,0,0,0,96.0,1,Not_Canceled
INN12078,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
INN22482,2,0,1,4,Meal Plan 1,0,Room_Type 1,270,2018,12,7,Offline,0,0,0,68.0,0,Not_Canceled
INN09523,3,0,0,3,Meal Plan 1,0,Room_Type 4,38,2018,5,10,Online,0,0,0,159.3,0,Canceled
INN16655,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
INN32828,2,0,0,2,Meal Plan 1,0,Room_Type 1,101,2018,11,18,Online,0,0,0,90.0,2,Canceled
INN21759,3,0,2,0,Meal Plan 1,0,Room_Type 4,91,2018,9,4,Online,0,0,0,168.3,1,Not_Canceled
INN11047,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,96.67,0,Canceled
INN19508,3,0,1,4,Meal Plan 1,0,Room_Type 4,112,2018,8,8,Online,0,0,0,146.7,1,Not_Canceled
INN18196,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,Canceled
INN31926,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Canceled
INN31260,2,0,2,2,Meal Plan 1,0,Room_Type 1,112,2018,3,25,Offline,0,0,0,58.0,1,Not_Canceled
INN24861,1,0,0,3,Meal Plan 1,0,Room_Type 2,3,2018,9,20,Online,0,0,0,155.68,4,Not_Canceled
INN11838,2,0,0,3,Meal Plan 1,0,Room_Type 1,145,2018,7,7,Online,0,0,0,114.3,1,Canceled
INN10296,1,0,1,2,Meal Plan 1,0,Room_Type 1,237,2017,9,14,Online,0,0,0,80.75,0,Canceled
INN21626,1,0,1,0,Not Selected,0,Room_Type 1,20,2018,9,12,Online,0,0,0,89.0,2,Not_Canceled
INN25734,2,0,1,2,Not Selected,0,Room_Type 1,63,2018,8,15,Offline,0,0,0,63.75,0,Not_Canceled
INN35596,1,0,1,3,Meal Plan 1,0,Room_Type 1,85,2018,10,6,Offline,0,0,0,75.0,0,Not_Canceled
INN28623,2,0,1,4,Meal Plan 1,0,Room_Type 1,58,2018,3,2,Offline,0,0,0,61.5,0,Not_Canceled
INN03149,1,0,0,2,Meal Plan 1,0,Room_Type 1,4,2018,1,12,Corporate,1,1,0,66.0,0,Not_Canceled
INN14855,1,0,2,5,Meal Plan 1,0,Room_Type 1,5,2018,2,20,Online,0,0,0,85.0,0,Canceled
INN16915,1,0,1,2,Not Selected,0,Room_Type 1,82,2018,11,7,Online,0,0,0,133.98,1,Canceled
INN18797,2,0,2,3,Meal Plan 1,0,Room_Type 4,31,2018,9,25,Online,0,0,0,94.0,2,Not_Canceled
INN34616,2,0,2,1,Meal Plan 1,0,Room_Type 1,49,2017,12,5,Online,0,0,0,106.2,2,Not_Canceled
INN27437,1,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,3,4,Online,0,0,0,88.4,0,Not_Canceled
INN21249,2,0,0,2,Not Selected,0,Room_Type 1,2,2018,10,27,Online,0,0,0,130.0,3,Not_Canceled
INN33633,2,0,0,1,Meal Plan 1,0,Room_Type 1,101,2018,5,19,Online,0,0,0,126.9,0,Not_Canceled
INN01374,1,0,1,3,Meal Plan 1,0,Room_Type 1,88,2018,11,7,Online,0,0,0,136.06,1,Canceled
INN16326,2,0,0,2,Not Selected,0,Room_Type 1,138,2018,11,22,Online,0,0,0,79.2,1,Not_Canceled
INN05386,2,0,0,1,Meal Plan 1,0,Room_Type 1,193,2018,9,3,Online,0,0,0,108.9,1,Canceled
INN25485,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,2,13,Corporate,0,0,0,79.0,0,Not_Canceled
INN29373,2,0,1,1,Not Selected,0,Room_Type 1,32,2018,2,6,Online,0,0,0,67.5,2,Not_Canceled
INN26888,2,0,2,3,Meal Plan 1,0,Room_Type 1,50,2017,10,18,Online,0,0,0,94.5,0,Canceled
INN06324,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,10,Offline,0,0,0,65.0,0,Not_Canceled
INN08845,2,2,2,4,Meal Plan 2,0,Room_Type 6,47,2017,10,25,Offline,0,0,0,198.68,1,Not_Canceled
INN03422,2,0,1,2,Meal Plan 1,0,Room_Type 1,53,2017,10,9,Online,0,0,0,94.5,0,Not_Canceled
INN24308,2,0,0,0,Meal Plan 1,0,Room_Type 1,0,2017,11,14,Online,0,0,0,0.0,2,Not_Canceled
INN16704,2,0,0,1,Not Selected,0,Room_Type 1,12,2018,9,2,Online,0,0,0,119.0,2,Not_Canceled
INN00604,2,0,2,3,Meal Plan 1,0,Room_Type 4,64,2018,4,15,Online,0,0,0,112.2,0,Not_Canceled
INN20749,2,0,0,3,Meal Plan 1,0,Room_Type 1,148,2018,5,5,Online,0,0,0,105.3,0,Not_Canceled
INN35572,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2018,5,21,Offline,0,0,0,80.75,0,Not_Canceled
INN05932,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,2018,5,12,Offline,0,0,0,80.75,0,Not_Canceled
INN35244,2,0,0,2,Meal Plan 1,0,Room_Type 1,26,2018,2,19,Online,0,0,0,91.0,0,Canceled
INN29246,3,0,1,2,Meal Plan 1,0,Room_Type 4,57,2018,4,22,Online,0,0,0,137.7,2,Not_Canceled
INN07912,1,0,1,0,Meal Plan 1,0,Room_Type 1,12,2018,5,30,Online,0,0,0,125.0,1,Not_Canceled
INN07174,2,0,1,3,Meal Plan 1,0,Room_Type 1,72,2018,3,24,Offline,0,0,0,62.38,0,Not_Canceled
INN29894,1,0,2,1,Meal Plan 1,0,Room_Type 1,17,2017,9,20,Corporate,0,0,0,65.0,0,Not_Canceled
INN23785,2,0,1,2,Meal Plan 2,0,Room_Type 1,19,2018,2,12,Online,0,0,0,138.0,1,Canceled
INN32908,2,0,0,4,Meal Plan 1,0,Room_Type 1,55,2017,7,7,Online,0,0,0,90.0,2,Canceled
INN26797,2,0,0,1,Meal Plan 2,0,Room_Type 1,21,2018,3,4,Online,0,0,0,129.0,0,Canceled
INN17903,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled
INN16995,1,0,2,3,Meal Plan 2,0,Room_Type 1,3,2018,2,7,Offline,0,0,0,79.75,0,Not_Canceled
INN01289,2,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,1,2,Online,0,0,0,71.84,0,Not_Canceled
INN31495,2,0,2,2,Meal Plan 1,0,Room_Type 1,23,2017,12,4,Corporate,0,0,0,50.0,0,Not_Canceled
INN24311,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,10,12,Online,0,0,0,130.0,1,Not_Canceled
INN12729,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
INN07047,2,0,2,2,Not Selected,0,Room_Type 1,228,2018,9,10,Online,0,0,0,90.1,1,Not_Canceled
INN10406,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,3,21,Online,0,0,0,89.0,0,Not_Canceled
INN12739,3,0,5,12,Meal Plan 1,0,Room_Type 4,208,2018,9,12,Online,0,0,0,150.45,0,Canceled
INN31535,2,0,2,1,Meal Plan 1,0,Room_Type 1,41,2018,3,13,Corporate,0,0,0,85.67,0,Not_Canceled
INN09706,2,2,0,1,Meal Plan 1,0,Room_Type 6,219,2018,8,18,Online,0,0,0,168.3,2,Canceled
INN04519,2,0,0,5,Meal Plan 1,0,Room_Type 2,44,2018,2,23,Online,0,0,0,75.43,0,Canceled
INN28332,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
INN20155,2,0,0,2,Meal Plan 1,0,Room_Type 4,1,2018,5,26,Online,0,0,0,176.0,1,Not_Canceled
INN28485,2,0,1,2,Not Selected,0,Room_Type 1,10,2017,9,21,Online,0,0,0,117.04,1,Canceled
INN17457,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,2,18,Corporate,1,0,3,66.0,0,Not_Canceled
INN35236,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0,Not_Canceled
INN24805,2,0,1,4,Not Selected,0,Room_Type 1,102,2018,5,2,Online,0,0,0,95.03,0,Canceled
INN28212,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
INN34806,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85.0,0,Canceled
INN11588,2,0,0,4,Meal Plan 1,0,Room_Type 4,94,2018,10,19,Online,0,0,0,132.3,2,Not_Canceled
INN20421,2,0,1,2,Meal Plan 2,0,Room_Type 1,57,2018,11,21,Online,0,0,0,127.8,0,Canceled
INN33741,2,0,0,2,Not Selected,0,Room_Type 1,98,2018,10,26,Online,0,0,0,80.1,0,Canceled
INN01039,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,5,31,Online,0,0,0,106.25,0,Not_Canceled
INN28649,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,4,28,Offline,1,0,9,45.0,2,Not_Canceled
INN26519,3,0,1,4,Meal Plan 1,0,Room_Type 4,122,2018,10,12,Online,0,0,0,151.2,2,Not_Canceled
INN32860,2,1,0,1,Meal Plan 1,0,Room_Type 1,20,2018,7,1,Online,0,0,0,169.0,1,Canceled
INN31359,2,0,1,2,Meal Plan 1,0,Room_Type 1,338,2018,10,7,Offline,0,0,0,90.67,1,Not_Canceled
INN17288,2,0,0,4,Not Selected,0,Room_Type 1,177,2018,8,24,Online,0,0,0,82.88,0,Canceled
INN14145,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
INN04842,2,0,0,2,Meal Plan 1,0,Room_Type 4,61,2018,12,2,Online,0,0,0,102.6,2,Not_Canceled
INN26533,2,0,2,2,Meal Plan 1,0,Room_Type 1,86,2018,3,20,Online,0,0,0,73.95,0,Not_Canceled
INN35172,2,0,2,1,Meal Plan 1,0,Room_Type 1,92,2018,3,26,Offline,0,0,0,100.0,0,Canceled
INN20963,2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,6,5,Online,0,0,0,111.85,1,Not_Canceled
INN11004,2,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,112.0,1,Canceled
INN22633,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
INN15047,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,9,22,Corporate,0,0,0,65.0,0,Not_Canceled
INN24114,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
INN14904,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52.0,0,Not_Canceled
INN06143,2,1,0,4,Meal Plan 1,0,Room_Type 1,35,2018,10,25,Online,0,0,0,149.0,2,Not_Canceled
INN00412,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,11,4,Online,0,0,0,97.2,2,Not_Canceled
INN17460,2,0,2,1,Meal Plan 1,0,Room_Type 1,202,2018,5,29,Offline,0,0,0,90.0,0,Canceled
INN13834,3,0,2,2,Meal Plan 1,0,Room_Type 4,183,2018,10,28,Online,0,0,0,123.3,0,Canceled
INN20920,3,0,0,3,Meal Plan 1,0,Room_Type 4,172,2018,8,11,Online,0,0,0,137.7,1,Canceled
INN21207,2,0,2,4,Meal Plan 1,0,Room_Type 1,16,2018,12,7,Online,0,0,0,90.38,0,Not_Canceled
INN09957,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled
INN26324,2,0,0,4,Meal Plan 1,0,Room_Type 1,35,2018,12,7,Offline,0,0,0,68.0,0,Not_Canceled
INN18585,2,0,1,2,Meal Plan 1,1,Room_Type 1,6,2018,3,21,Online,0,0,0,101.0,1,Not_Canceled
INN11491,2,0,2,4,Meal Plan 1,0,Room_Type 1,92,2017,8,7,Online,0,0,0,76.5,1,Canceled
INN06546,2,2,2,3,Meal Plan 1,0,Room_Type 1,67,2017,7,10,Offline,0,0,0,106.25,0,Not_Canceled
INN25445,2,0,1,3,Meal Plan 1,0,Room_Type 1,9,2018,10,17,Online,0,0,0,155.0,1,Not_Canceled
INN21230,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled
INN05207,2,0,0,3,Not Selected,0,Room_Type 1,44,2018,11,22,Online,0,0,0,82.13,0,Canceled
INN29536,2,2,2,1,Meal Plan 1,0,Room_Type 6,46,2018,9,3,Online,0,0,0,181.8,0,Canceled
INN33490,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,94.5,0,Canceled
INN13699,2,0,2,2,Meal Plan 1,0,Room_Type 1,92,2018,6,10,Online,0,0,0,119.85,2,Not_Canceled
INN20815,2,0,2,3,Meal Plan 1,0,Room_Type 4,44,2018,9,18,Online,0,0,0,149.4,2,Not_Canceled
INN01688,1,1,1,1,Meal Plan 1,0,Room_Type 1,60,2018,7,4,Online,0,0,0,115.2,0,Not_Canceled
INN12244,2,2,2,1,Meal Plan 1,0,Room_Type 6,104,2018,10,29,Online,0,0,0,159.9,0,Canceled
INN24701,2,0,0,2,Meal Plan 1,0,Room_Type 1,43,2018,5,24,Online,0,0,0,126.9,1,Not_Canceled
INN11612,2,0,2,3,Meal Plan 1,0,Room_Type 1,41,2018,2,5,Online,0,0,0,79.43,0,Not_Canceled
INN32954,2,0,0,3,Meal Plan 1,0,Room_Type 1,122,2018,12,8,Online,0,0,0,68.0,0,Not_Canceled
INN31670,1,0,0,2,Meal Plan 1,0,Room_Type 1,4,2017,9,15,Corporate,0,0,0,40.0,0,Not_Canceled
INN31901,1,0,2,1,Meal Plan 1,0,Room_Type 1,2,2018,12,17,Corporate,0,0,0,65.0,1,Not_Canceled
INN20583,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,1,27,Online,0,0,0,71.7,0,Not_Canceled
INN16068,2,1,0,1,Meal Plan 1,0,Room_Type 1,45,2018,6,1,Online,0,0,0,125.1,2,Not_Canceled
INN36088,2,0,1,5,Meal Plan 1,0,Room_Type 4,153,2018,7,5,Online,0,0,0,119.28,0,Canceled
INN02987,2,0,1,2,Meal Plan 1,0,Room_Type 2,137,2018,6,10,Offline,0,0,0,80.75,0,Not_Canceled
INN08901,2,0,0,2,Not Selected,0,Room_Type 1,11,2018,3,10,Online,0,0,0,95.0,0,Not_Canceled
INN18126,2,0,0,4,Meal Plan 1,0,Room_Type 1,147,2018,5,3,Online,0,0,0,99.45,0,Not_Canceled
INN34495,2,0,0,2,Not Selected,0,Room_Type 1,18,2018,4,14,Online,0,0,0,115.0,0,Canceled
INN06809,2,0,1,4,Meal Plan 1,0,Room_Type 2,17,2018,1,25,Online,0,0,0,77.25,0,Not_Canceled
INN14077,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,6,Online,0,0,0,90.0,0,Not_Canceled
INN01561,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,2018,10,1,Online,0,0,0,106.2,0,Canceled
INN12300,3,0,0,2,Meal Plan 1,0,Room_Type 4,36,2018,7,14,Online,0,0,0,168.3,2,Not_Canceled
INN12824,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled
INN17547,1,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,6,20,Corporate,1,0,6,65.0,1,Not_Canceled
INN18502,1,0,1,0,Meal Plan 1,1,Room_Type 1,26,2018,8,8,Corporate,0,0,0,65.0,0,Not_Canceled
INN17707,1,0,0,1,Not Selected,0,Room_Type 1,14,2018,11,2,Online,0,0,0,100.0,1,Not_Canceled
INN16846,2,0,1,4,Meal Plan 1,0,Room_Type 1,49,2018,11,14,Online,0,0,0,88.4,2,Not_Canceled
INN24409,2,2,0,1,Meal Plan 1,0,Room_Type 6,5,2017,10,31,Online,0,0,0,177.0,0,Not_Canceled
INN07084,2,0,0,3,Meal Plan 2,0,Room_Type 1,93,2018,5,11,Offline,0,0,0,105.0,0,Not_Canceled
INN01563,1,0,1,0,Meal Plan 1,0,Room_Type 4,125,2018,10,17,Online,0,0,0,132.3,2,Not_Canceled
INN04824,2,0,0,3,Not Selected,0,Room_Type 1,184,2018,11,24,Online,0,0,0,69.9,0,Canceled
INN12978,2,0,0,4,Not Selected,0,Room_Type 1,66,2018,8,31,Online,0,0,0,120.6,0,Canceled
INN32040,2,0,2,2,Meal Plan 1,0,Room_Type 1,173,2018,6,19,Online,0,0,0,73.37,1,Not_Canceled
INN24480,2,0,2,3,Meal Plan 1,0,Room_Type 4,74,2018,5,15,Online,0,0,0,132.6,0,Canceled
INN11301,2,0,1,2,Meal Plan 1,0,Room_Type 1,237,2017,9,14,Online,0,0,0,89.25,0,Canceled
INN30189,2,0,0,1,Meal Plan 1,1,Room_Type 4,90,2018,9,8,Online,0,0,0,167.4,2,Not_Canceled
INN02298,3,0,1,5,Meal Plan 1,1,Room_Type 4,110,2018,8,1,Online,0,0,0,148.2,1,Not_Canceled
INN24705,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,109.0,0,Canceled
INN19241,2,0,0,3,Meal Plan 1,0,Room_Type 1,6,2018,3,10,Online,0,0,0,106.33,1,Not_Canceled
INN18447,2,0,2,3,Meal Plan 1,0,Room_Type 2,73,2018,3,17,Online,0,0,0,72.12,1,Canceled
INN05823,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Online,0,0,0,61.0,0,Canceled
INN15200,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,10,4,Online,0,0,0,118.8,0,Canceled
INN23729,2,0,0,3,Meal Plan 1,0,Room_Type 1,219,2018,8,17,Offline,0,0,0,72.25,0,Not_Canceled
INN21179,1,0,1,2,Not Selected,0,Room_Type 1,3,2018,12,19,Online,0,0,0,79.5,0,Not_Canceled
INN34583,1,0,2,1,Meal Plan 1,0,Room_Type 1,2,2018,5,15,Corporate,1,3,32,65.0,0,Not_Canceled
INN24102,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109.0,0,Canceled
INN22590,2,0,0,3,Meal Plan 1,0,Room_Type 1,188,2018,8,3,Online,0,0,0,105.3,1,Canceled
INN23449,2,0,0,4,Meal Plan 1,0,Room_Type 1,30,2018,8,30,Online,0,0,0,84.55,2,Not_Canceled
INN11469,2,0,0,3,Meal Plan 1,1,Room_Type 1,8,2017,8,13,Online,0,0,0,99.0,2,Not_Canceled
INN35485,2,0,2,1,Meal Plan 1,0,Room_Type 1,11,2018,3,19,Online,0,0,0,119.67,1,Not_Canceled
INN22816,2,0,0,4,Meal Plan 1,0,Room_Type 4,3,2018,6,28,Online,0,0,0,158.5,2,Not_Canceled
INN20141,2,0,2,2,Meal Plan 1,0,Room_Type 4,55,2018,6,18,Online,0,0,0,126.9,1,Not_Canceled
INN23411,2,0,0,2,Not Selected,0,Room_Type 1,0,2017,8,6,Online,0,0,0,81.0,0,Not_Canceled
INN33161,2,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,10,3,Online,0,0,0,160.0,1,Not_Canceled
INN24790,2,0,2,0,Not Selected,0,Room_Type 1,0,2018,7,10,Online,0,0,0,103.18,0,Not_Canceled
INN16313,2,0,2,3,Not Selected,0,Room_Type 1,38,2018,7,1,Online,0,0,0,107.1,0,Not_Canceled
INN17153,3,0,2,8,Meal Plan 1,0,Room_Type 4,151,2018,7,14,Online,0,0,0,131.75,1,Canceled
INN00609,2,0,0,4,Meal Plan 1,0,Room_Type 1,36,2018,12,28,Online,0,0,0,168.73,0,Not_Canceled
INN35045,1,2,0,1,Meal Plan 1,0,Room_Type 6,6,2017,9,4,Online,0,0,0,174.0,1,Not_Canceled
INN32983,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115.0,1,Canceled
INN34621,2,0,2,1,Not Selected,0,Room_Type 1,11,2018,5,7,Online,0,0,0,109.0,1,Not_Canceled
INN00973,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,3,2,Online,0,0,0,101.0,1,Not_Canceled
INN03884,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,7,8,Online,0,0,0,143.5,0,Not_Canceled
INN01627,1,0,2,6,Meal Plan 1,0,Room_Type 1,7,2018,11,2,Corporate,1,5,50,65.0,0,Not_Canceled
INN15970,2,0,1,2,Meal Plan 1,0,Room_Type 1,31,2018,9,16,Offline,0,0,0,75.0,0,Not_Canceled
INN33849,2,0,0,1,Meal Plan 1,0,Room_Type 4,42,2018,3,22,Online,0,0,0,131.4,0,Not_Canceled
INN35043,3,0,0,3,Meal Plan 1,0,Room_Type 4,12,2018,3,24,Online,0,0,0,183.67,0,Canceled
INN27753,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,65.0,0,Not_Canceled
INN24113,2,2,2,3,Meal Plan 1,0,Room_Type 6,85,2018,3,24,Online,0,0,0,157.25,0,Canceled
INN24129,2,0,1,2,Meal Plan 1,0,Room_Type 1,102,2018,8,19,Online,0,0,0,119.7,2,Not_Canceled
INN16661,1,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,100.0,0,Canceled
INN06710,2,0,1,2,Meal Plan 1,0,Room_Type 4,63,2017,11,23,Offline,0,0,0,60.0,0,Not_Canceled
INN32853,2,0,2,4,Meal Plan 1,0,Room_Type 1,15,2017,10,11,Online,0,0,0,92.17,0,Not_Canceled
INN27297,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,2018,3,22,Online,0,0,0,79.2,0,Not_Canceled
INN27145,2,0,2,5,Meal Plan 1,0,Room_Type 1,3,2017,9,10,Online,0,0,0,137.29,2,Not_Canceled
INN18165,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
INN21384,2,1,1,2,Meal Plan 1,0,Room_Type 1,16,2018,3,25,Online,0,0,0,165.67,0,Canceled
INN07865,2,0,1,4,Meal Plan 1,0,Room_Type 1,61,2018,2,3,Offline,0,0,0,60.0,0,Not_Canceled
INN26191,2,0,1,2,Not Selected,0,Room_Type 1,45,2018,12,16,Online,0,0,0,79.2,1,Not_Canceled
INN02391,2,0,2,5,Meal Plan 1,0,Room_Type 2,13,2017,8,27,Online,0,0,0,85.29,1,Canceled
INN28554,2,0,1,3,Meal Plan 1,0,Room_Type 6,20,2018,12,22,Online,0,0,0,147.9,0,Not_Canceled
INN24377,2,0,0,3,Not Selected,0,Room_Type 1,55,2018,3,2,Online,0,0,0,69.5,0,Canceled
INN16207,2,0,0,1,Not Selected,0,Room_Type 1,3,2018,8,13,Online,0,0,0,168.0,2,Not_Canceled
INN14420,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,80.0,0,Canceled
INN05609,2,0,0,3,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Offline,0,0,0,120.0,1,Not_Canceled
INN34814,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2017,9,15,Online,0,0,0,155.0,2,Not_Canceled
INN17485,2,0,1,2,Meal Plan 1,0,Room_Type 4,95,2018,9,26,Online,0,0,0,149.4,1,Not_Canceled
INN10114,2,0,1,1,Meal Plan 1,0,Room_Type 1,127,2018,6,27,Online,0,0,0,96.3,1,Not_Canceled
INN01658,2,0,1,2,Meal Plan 1,0,Room_Type 1,26,2018,8,15,Offline,0,0,0,85.0,0,Not_Canceled
INN36100,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,1,30,Online,0,0,0,80.0,1,Not_Canceled
